189,no,0.0,120
123,no,0.0,119
110,no,0.0,93
63,no,0.0,113
176,no,0.0,131
108,no,0.0,126
71,no,0.0,121
137,no,0.0,91
82,no,0.0,134
92,no,0.0,104
165,no,0.0,108
96,no,0.0,118
156,no,0.0,97
63,no,0.0,75
37,no,0.0,88
98,no,0.0,114
121,no,0.0,82
94,no,0.0,92
99,no,0.0,102
163,no,0.0,64
161,no,0.0,82
108,no,0.0,119
84,no,0.0,118
83,yes,0.0,98
139,no,0.0,99
69,no,0.0,108
106,no,0.0,101
158,no,0.0,128
168,no,0.0,105
115,yes,0.0,104
57,yes,0.0,116
67,no,0.0,86
127,no,0.0,110
78,no,0.0,89
100,no,0.0,108
103,no,0.0,110
113,no,0.0,127
129,no,0.0,83
57,no,0.0,110
82,no,0.0,99
64,no,0.0,101
86,no,0.0,101
151,no,0.0,111
94,no,0.0,105
90,no,0.0,104
48,no,0.0,103
93,yes,0.0,94
169,yes,0.0,78
91,yes,0.0,102
101,no,0.0,103
67,no,0.0,58
66,no,0.0,61
116,no,0.0,131
158,no,0.0,86
119,no,0.0,110
120,no,0.0,128
155,no,0.0,117
106,no,0.0,95
146,no,0.0,91
101,no,0.0,100
22,no,0.0,59
90,no,0.0,108
41,no,0.0,105
33,no,0.0,119
112,no,0.0,111
108,no,0.0,113
136,no,0.0,97
128,no,0.0,95
27,no,0.0,100
161,yes,0.0,117
33,no,0.0,69
120,no,0.0,96
122,yes,0.0,99
148,no,0.0,138
74,no,0.0,78
106,no,0.0,117
179,no,0.0,108
149,yes,0.0,102
77,no,0.0,95
127,yes,0.0,100
106,no,0.0,71
61,no,0.0,96
135,yes,0.0,105
115,no,0.0,77
167,yes,0.0,90
112,yes,0.0,114
35,no,0.0,101
103,yes,0.0,66
107,no,0.0,130
69,no,0.0,80
24,no,0.0,102
90,no,0.0,117
137,no,0.0,111
92,yes,0.0,103
38,no,0.0,76
69,yes,0.0,102
73,no,0.0,90
92,no,0.0,105
113,no,0.0,124
68,yes,0.0,125
135,no,0.0,95
100,no,0.0,146
96,no,0.0,101
108,no,0.0,134
84,no,0.0,119
134,no,0.0,89
72,no,0.0,78
83,no,0.0,111
56,no,0.0,116
171,no,0.0,138
123,no,0.0,114
58,no,0.0,131
156,no,0.0,80
166,no,0.0,83
75,no,0.0,110
75,no,0.0,86
83,no,0.0,115
243,no,0.0,63
153,no,0.0,73
150,no,0.0,95
92,no,0.0,134
80,no,0.0,88
77,no,0.0,72
74,no,0.0,99
143,no,0.0,136
64,no,0.0,87
120,no,0.0,73
121,yes,0.0,121
88,no,0.0,93
87,no,0.0,93
100,no,0.0,84
104,no,0.0,74
27,no,0.0,117
81,no,0.0,97
64,yes,0.0,104
107,no,0.0,128
111,no,0.0,136
77,no,0.0,115
67,yes,0.0,88
102,no,0.0,112
146,no,0.0,66
96,no,0.0,114
70,no,0.0,102
149,no,0.0,107
129,no,0.0,106
166,no,0.0,109
136,yes,0.0,96
149,no,0.0,74
70,no,0.0,90
66,no,0.0,106
104,no,0.0,98
160,no,0.0,115
129,no,0.0,103
93,no,0.0,74
169,no,0.0,130
58,no,0.0,105
75,no,0.0,113
45,no,0.0,94
155,no,0.0,103
52,no,0.0,82
119,no,0.0,133
86,no,0.0,95
42,no,0.0,123
127,yes,0.0,118
149,no,0.0,122
160,no,0.0,117
137,no,0.0,75
129,yes,0.0,85
62,no,0.0,108
122,no,0.0,110
32,no,0.0,102
130,no,0.0,111
42,no,0.0,113
73,no,0.0,80
66,no,0.0,135
103,no,0.0,104
128,no,0.0,91
103,no,0.0,90
124,no,0.0,134
87,no,0.0,115
109,no,0.0,92
167,yes,0.0,105
97,no,0.0,101
125,no,0.0,131
108,no,0.0,107
89,no,0.0,104
23,no,0.0,115
149,no,0.0,107
73,no,0.0,78
61,no,0.0,127
161,no,0.0,87
118,no,0.0,72
23,no,0.0,108
127,no,0.0,109
42,no,0.0,123
45,no,0.0,86
50,no,0.0,55
179,no,0.0,114
152,no,0.0,87
72,no,0.0,96
52,no,0.0,108
125,no,0.0,97
143,no,0.0,59
65,no,0.0,84
1,no,0.0,66
60,no,0.0,85
43,no,0.0,103
143,no,0.0,80
81,no,0.0,61
24,no,0.0,112
77,no,0.0,86
74,no,0.0,105
74,yes,0.0,96
200,no,0.0,105
86,no,0.0,107
91,no,0.0,115
130,no,0.0,52
56,no,0.0,115
117,no,0.0,107
63,no,0.0,115
126,no,0.0,114
132,no,0.0,127
81,no,0.0,105
122,no,0.0,77
46,no,0.0,91
150,no,0.0,80
99,no,0.0,121
87,no,0.0,87
101,no,0.0,89
53,no,0.0,95
132,no,0.0,94
158,no,0.0,112
114,no,0.0,142
144,yes,0.0,73
91,no,0.0,88
58,no,0.0,87
5,no,0.0,12
97,no,0.0,51
107,no,0.0,88
142,no,0.0,97
73,no,0.0,105
48,no,0.0,131
43,no,0.0,121
122,no,0.0,105
93,no,0.0,64
85,no,0.0,123
59,no,0.0,65
87,no,0.0,99
137,no,0.0,100
21,no,0.0,84
129,no,0.0,104
104,no,0.0,117
93,no,0.0,128
63,no,0.0,114
161,no,0.0,122
50,no,0.0,104
103,no,0.0,102
84,no,0.0,101
92,no,0.0,118
77,no,0.0,111
64,yes,0.0,79
159,no,0.0,146
110,yes,0.0,74
178,no,0.0,62
50,no,0.0,101
45,no,0.0,119
70,no,0.0,106
94,no,0.0,95
179,no,0.0,99
116,no,0.0,95
59,no,0.0,99
165,no,0.0,94
140,no,0.0,121
93,no,0.0,72
52,no,0.0,97
64,no,0.0,89
48,no,0.0,85
181,no,0.0,58
168,no,0.0,98
155,no,0.0,92
105,no,0.0,101
182,no,0.0,120
104,no,0.0,54
102,no,0.0,126
122,no,0.0,120
41,no,0.0,108
132,no,0.0,80
76,no,0.0,69
13,no,0.0,92
115,no,0.0,157
67,no,0.0,69
100,no,0.0,88
146,yes,0.0,93
148,no,0.0,88
67,no,0.0,73
161,yes,0.0,105
70,no,0.0,113
99,no,0.0,104
87,no,0.0,102
131,no,0.0,101
119,no,0.0,113
119,no,0.0,126
87,yes,0.0,71
112,no,0.0,143
75,no,0.0,104
150,no,0.0,105
161,no,0.0,102
91,yes,0.0,128
124,no,0.0,77
94,yes,0.0,88
217,no,0.0,128
158,no,0.0,108
102,no,0.0,128
85,no,0.0,103
79,no,0.0,102
139,no,0.0,70
103,no,0.0,69
78,no,0.0,86
50,no,0.0,118
67,no,0.0,122
86,no,0.0,119
174,no,0.0,124
124,no,0.0,99
190,no,0.0,88
101,no,0.0,104
68,no,0.0,105
117,no,0.0,69
118,no,0.0,89
22,no,0.0,88
134,no,0.0,155
164,no,0.0,99
177,no,0.0,97
110,no,0.0,89
53,no,0.0,96
80,no,0.0,95
158,no,0.0,82
114,no,0.0,78
64,no,0.0,123
88,no,0.0,85
82,yes,0.0,87
111,no,0.0,129
60,no,0.0,121
113,no,0.0,107
109,no,0.0,142
105,no,0.0,97
85,no,0.0,88
59,no,0.0,87
148,no,0.0,96
115,no,0.0,109
106,no,0.0,82
93,no,0.0,129
57,no,0.0,109
98,no,0.0,88
157,no,0.0,119
116,no,0.0,89
30,no,0.0,122
111,no,0.0,56
52,no,0.0,89
72,no,0.0,113
135,no,0.0,117
86,no,0.0,130
98,no,0.0,89
151,no,0.0,91
118,no,0.0,60
117,no,0.0,66
55,no,0.0,99
82,no,0.0,104
152,no,0.0,82
108,no,0.0,93
98,no,0.0,113
130,no,0.0,97
136,yes,0.0,114
47,no,0.0,85
189,no,0.0,123
107,no,0.0,124
91,no,0.0,121
159,no,0.0,147
11,no,0.0,111
167,no,0.0,135
99,no,0.0,86
159,no,0.0,71
71,no,0.0,79
122,no,0.0,89
83,no,0.0,101
64,no,0.0,101
144,no,0.0,118
106,yes,0.0,90
19,no,0.0,97
46,no,0.0,113
127,no,0.0,124
9,no,0.0,115
157,no,0.0,96
105,no,0.0,100
155,no,0.0,125
161,no,0.0,87
95,no,0.0,82
122,no,0.0,84
119,no,0.0,52
99,no,0.0,101
76,no,0.0,87
167,no,0.0,96
129,no,0.0,129
116,no,0.0,113
60,yes,0.0,93
128,no,0.0,123
47,no,0.0,106
40,yes,0.0,108
173,no,0.0,91
66,no,0.0,90
50,yes,0.0,78
130,no,0.0,106
89,yes,0.0,90
108,no,0.0,92
32,no,0.0,132
166,no,0.0,110
72,no,0.0,115
134,no,0.0,111
13,no,0.0,90
90,no,0.0,63
111,no,0.0,109
72,no,0.0,110
67,no,0.0,102
172,no,0.0,125
154,no,0.0,134
69,no,0.0,81
123,no,0.0,102
130,no,0.0,102
142,no,0.0,126
29,no,0.0,75
87,no,0.0,147
149,no,0.0,116
146,yes,0.0,112
88,yes,0.0,79
119,yes,0.0,110
135,no,0.0,118
100,no,0.0,95
98,no,0.0,104
180,no,0.0,79
100,no,0.0,92
119,no,0.0,134
86,no,0.0,63
155,no,0.0,101
78,yes,0.0,101
153,no,0.0,121
92,no,0.0,111
13,no,0.0,96
154,no,0.0,119
144,yes,0.0,93
48,no,0.0,108
94,no,0.0,114
139,no,0.0,86
126,no,0.0,99
122,no,0.0,109
139,no,0.0,89
95,no,0.0,108
80,no,0.0,74
131,no,0.0,138
36,no,0.0,103
180,no,0.0,64
25,no,0.0,109
113,no,0.0,85
120,no,0.0,113
74,no,0.0,104
109,no,0.0,82
162,no,0.0,78
124,no,0.0,79
177,no,0.0,109
91,no,0.0,116
24,no,0.0,77
48,no,0.0,78
86,no,0.0,112
163,no,0.0,79
91,no,0.0,142
56,no,0.0,87
147,yes,0.0,116
64,no,0.0,94
108,no,0.0,117
159,no,0.0,91
136,yes,0.0,104
45,no,0.0,108
122,no,0.0,128
138,no,0.0,97
132,no,0.0,108
101,yes,0.0,98
58,no,0.0,108
81,no,0.0,91
116,no,0.0,111
62,no,0.0,136
90,no,0.0,73
98,no,0.0,109
73,no,0.0,97
107,yes,0.0,84
55,no,0.0,113
76,no,0.0,136
30,no,0.0,112
157,no,0.0,127
40,no,0.0,81
72,no,0.0,103
95,no,0.0,111
42,no,0.0,45
86,no,0.0,81
131,no,0.0,102
74,no,0.0,105
81,yes,0.0,125
81,no,0.0,112
28,no,0.0,112
111,no,0.0,124
3,no,0.0,78
51,no,0.0,104
68,no,0.0,116
163,no,0.0,108
87,no,0.0,68
58,no,0.0,108
109,no,0.0,109
111,no,0.0,99
144,no,0.0,93
135,no,0.0,116
107,no,0.0,91
149,no,0.0,96
56,no,0.0,116
129,no,0.0,62
92,no,0.0,95
67,no,0.0,104
120,no,0.0,98
166,no,0.0,118
66,no,0.0,111
76,no,0.0,127
79,no,0.0,121
98,no,0.0,100
141,no,0.0,98
46,no,0.0,83
137,no,0.0,83
171,no,0.0,112
10,no,0.0,125
88,no,0.0,114
89,no,0.0,126
82,no,0.0,117
139,no,0.0,146
87,no,0.0,107
137,yes,0.0,115
45,no,0.0,110
90,no,0.0,91
103,no,0.0,87
100,no,0.0,69
110,no,0.0,88
124,no,0.0,104
10,no,0.0,77
89,no,0.0,136
121,no,0.0,96
101,no,0.0,93
103,no,0.0,126
51,no,0.0,64
2,yes,0.0,88
111,no,0.0,128
118,no,0.0,105
193,no,0.0,103
114,no,0.0,101
185,no,0.0,88
101,no,0.0,96
95,no,0.0,91
7,no,0.0,116
126,no,0.0,93
71,no,0.0,90
124,no,0.0,98
97,yes,0.0,105
28,no,0.0,131
90,yes,0.0,111
190,no,0.0,129
31,no,0.0,86
73,no,0.0,79
111,no,0.0,113
98,no,0.0,130
106,yes,0.0,107
111,no,0.0,127
59,no,0.0,92
71,no,0.0,105
55,no,0.0,106
13,no,0.0,64
136,no,0.0,109
123,no,0.0,123
105,no,0.0,78
50,no,0.0,119
97,no,0.0,86
51,no,0.0,106
73,no,0.0,97
35,no,0.0,115
64,no,0.0,76
63,no,0.0,62
117,no,0.0,125
115,no,0.0,75
162,no,0.0,95
89,no,0.0,104
94,yes,0.0,107
129,no,0.0,96
86,no,0.0,109
96,no,0.0,139
190,no,0.0,113
80,no,0.0,77
108,no,0.0,110
97,no,0.0,97
84,no,0.0,107
65,no,0.0,113
58,yes,0.0,100
36,no,0.0,115
54,no,0.0,123
45,no,0.0,103
72,no,0.0,83
141,no,0.0,83
20,no,0.0,127
94,no,0.0,54
40,no,0.0,113
101,no,0.0,86
170,no,0.0,124
105,no,0.0,89
103,no,0.0,83
140,yes,0.0,102
101,no,0.0,119
98,no,0.0,97
104,no,0.0,112
115,no,0.0,75
70,no,0.0,77
126,no,0.0,71
87,no,0.0,63
125,no,0.0,94
86,no,0.0,93
73,no,0.0,91
232,no,0.0,115
133,no,0.0,94
103,no,0.0,91
131,no,0.0,78
95,no,0.0,94
182,no,0.0,106
99,no,0.0,95
141,no,0.0,104
29,yes,0.0,79
65,no,0.0,100
81,yes,0.0,98
37,no,0.0,110
107,no,0.0,70
127,yes,0.0,131
78,no,0.0,114
55,no,0.0,96
86,no,0.0,125
176,no,0.0,100
96,yes,0.0,120
11,no,0.0,84
48,no,0.0,121
127,no,0.0,121
79,no,0.0,97
83,no,0.0,97
60,no,0.0,131
122,no,0.0,137
136,no,0.0,85
172,no,0.0,118
79,no,0.0,82
55,no,0.0,94
111,no,0.0,52
160,no,0.0,107
110,no,0.0,140
192,no,0.0,50
93,no,0.0,103
77,no,0.0,115
105,no,0.0,110
133,no,0.0,113
131,no,0.0,48
118,no,0.0,92
125,no,0.0,83
95,no,0.0,68
80,no,0.0,87
145,no,0.0,106
37,no,0.0,110
87,no,0.0,68
195,no,0.0,88
123,no,0.0,78
41,no,0.0,120
76,yes,0.0,121
86,yes,0.0,92
140,no,0.0,65
70,no,0.0,104
121,no,0.0,97
112,no,0.0,117
118,no,0.0,78
66,no,0.0,105
129,no,0.0,113
6,no,0.0,122
107,yes,0.0,105
107,yes,0.0,89
138,no,0.0,110
103,no,0.0,70
116,no,0.0,103
161,no,0.0,120
1,no,0.0,82
89,no,0.0,115
64,no,0.0,100
129,no,0.0,114
128,no,0.0,80
81,no,0.0,95
114,no,0.0,80
86,no,0.0,110
96,no,0.0,88
72,no,0.0,125
64,no,0.0,89
65,no,0.0,122
136,no,0.0,81
116,no,0.0,113
93,no,0.0,88
142,no,0.0,93
92,no,0.0,75
70,no,0.0,81
22,no,0.0,103
37,no,0.0,109
51,no,0.0,107
130,no,0.0,115
104,no,0.0,119
134,no,0.0,105
108,no,0.0,101
103,no,0.0,65
62,no,0.0,99
162,no,0.0,111
42,no,0.0,120
36,no,0.0,117
143,no,0.0,128
197,no,0.0,102
81,no,0.0,102
138,yes,0.0,114
103,no,0.0,84
127,yes,0.0,80
99,no,0.0,89
95,no,0.0,109
113,no,0.0,88
128,yes,0.0,101
81,yes,0.0,120
57,no,0.0,86
140,no,0.0,109
102,no,0.0,133
107,no,0.0,125
106,no,0.0,113
225,no,0.0,109
75,no,0.0,97
86,no,0.0,95
169,no,0.0,85
122,no,0.0,121
106,no,0.0,123
52,no,0.0,77
79,no,0.0,78
135,no,0.0,104
70,no,0.0,90
80,no,0.0,65
37,no,0.0,113
161,no,0.0,94
137,no,0.0,82
123,no,0.0,94
80,no,0.0,68
94,no,0.0,91
105,no,0.0,94
73,no,0.0,84
112,no,0.0,90
179,no,0.0,94
57,no,0.0,85
127,no,0.0,91
122,yes,0.0,90
33,no,0.0,82
94,no,0.0,57
100,no,0.0,132
106,no,0.0,99
148,no,0.0,73
120,no,0.0,89
91,no,0.0,122
86,no,0.0,95
94,no,0.0,111
85,no,0.0,113
89,no,0.0,80
128,no,0.0,115
115,yes,0.0,126
76,no,0.0,108
90,no,0.0,113
30,no,0.0,80
105,yes,0.0,103
102,no,0.0,108
63,no,0.0,89
155,no,0.0,102
82,no,0.0,112
87,no,0.0,100
115,no,0.0,133
121,yes,0.0,108
54,no,0.0,112
105,no,0.0,83
73,no,0.0,114
95,no,0.0,144
21,no,0.0,101
163,no,0.0,99
57,no,0.0,112
104,yes,0.0,103
95,no,0.0,106
74,no,0.0,36
67,no,0.0,86
104,yes,0.0,113
71,no,0.0,111
149,no,0.0,110
154,no,0.0,99
117,no,0.0,101
130,no,0.0,104
73,no,0.0,133
100,no,0.0,131
149,no,0.0,82
29,no,0.0,110
131,no,0.0,90
153,no,0.0,103
133,no,0.0,128
112,no,0.0,129
87,no,0.0,80
66,no,0.0,121
74,no,0.0,120
116,no,0.0,88
68,no,0.0,90
68,no,0.0,85
54,yes,0.0,94
107,no,0.0,94
124,no,0.0,84
